motivo;n_acta;fecha_visita;fecha_ingreso;n_inscripcion;zona;barrio  ;local_const;condicion_p_p_d;techos_puert_ilumi_venti ;instal_sanita ;instal_sanita2;edificios_instal;capacidad_dis_fun_equi_uten;superf_con_alime;equip_utens;estado_salud ;recon_medic;pract_higie_dota ;capaci_mani_higie_alim;pers_mani_aliment;sumin_agua_pot;resid_soli;resid_liqui;control_plag;limpie_des_area;soport_doc_sanea;saneamiento;condi_almac;manejo_pro_refri;manejo_pro_ambiente;almac_comerc;proce_req_legal;requi_legales;p_cumplimiento
PROGRAMACION;624;13/10/2020;1/12/2020;1,58E+12;URBANA;LOS ALISOS;2;1;2;1;2;7.75;2;2;12;2;2;1;2;17;1;2;0;2;2;0;21.5;2;2;2;25;2;5;88.25
PROGRAMACION;625;19/10/2020;1/12/2020;1,58E+12;URBANA;GUSTAVO GIMENEZ;2;1;1;2;2;8.5;2;2;12;2;0;2;0;12;2;2;0;2;1;0;19.75;2;2;2;25;2;5;82.25
PROGRAMACION;626;16/10/2020;1/12/2020;1,58E+12;URBANA;LIBERTADOR;2;2;2;1;2;8.5;2;2;12;2;0;2;0;12;2;2;0;2;1;0;21;1;2;2;21;2;5;79.5
PROGRAMACION;627;15/10/2020;1/12/2020;1,58E+12;URBANA;20 DE JULIO;2;2;2;1;2;8.5;2;2;12;1;0;2;1;11.5;1;2;0;2;1;0;17.25;2;2;2;25;2;5;79.25
PROGRAMACION;628;15/10/2020;2/12/2020;1,58E+12;URBANA;20 DE JULIO;2;2;2;1;2;8.5;2;2;12;1;0;2;0;9;1;2;0;2;1;0;17.25;2;2;2;25;2;5;76.75
PROGRAMACION;629;20/10/2020;2/12/2020;1,58E+14;URBANA;PARQUE INDUSTRIAL;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;1;0;21;2;2;2;25;2;5;85
PROGRAMACION;630;20/10/2020;2/12/2020;1,58E+14;URBANA;PARQUE INDUSTRIAL;2;2;2;1;2;8.5;2;2;12;2;0;2;0;12;2;2;0;2;1;2;23.75;2;2;2;25;2;5;86.25
PROGRAMACION;631;23/10/2020;2/12/2020;1,58E+12;URBANA;LAS MARIAS;2;2;2;2;2;10;2;1;9;1;2;1;0;9;2;2;0;2;1;0;21;1;2;2;21;2;5;75
PROGRAMACION;632;29/10/2020;2/12/2020;1,58E+12;URBANA;JUAN JOSE RONDON;2;2;1;2;2;9.25;2;2;12;2;0;2;0;12;2;2;0;2;2;0;22.75;2;2;2;25;2;5;86
PROGRAMACION;633;29/10/2020;2/12/2020;1,58E+14;URBANA;SANTA HELENA;2;1;1;1;2;7;2;2;12;1;1;1;0;7.5;2;2;0;2;0;0;18;1;2;2;21;2;5;70.5
PROGRAMACION;634;14/10/2020;2/12/2020;1,58E+14;URBANA;EL NOGAL;2;2;2;1;2;8.5;2;2;12;0;0;1;0;3;1;2;0;2;2;0;21.5;1;1;2;16.5;2;5;66.5
PROGRAMACION;635;20/10/2020;4/12/2020;1,58E+12;URBANA;GUSTAVO GIMENEZ;2;1;1;1;2;7;2;2;12;2;0;2;0;12;2;2;0;2;2;0;24;2;2;2;25;2;5;85
PROGRAMACION;636;19/10/2020;4/12/2020;1,58E+12;URBANA;GUSTAVO GIMENEZ;2;2;2;1;2;8.5;2;2;12;2;0;2;0;12;2;2;0;2;2;0;22.75;2;1;2;20.5;2;5;80.75
PROGRAMACION;637;26/10/2020;4/12/2020;1,58E+11;URBANA;GUSTAVO GIMENEZ;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;2;0;24;2;2;2;25;2;5;88
PROGRAMACION;638;20/10/2020;4/12/2020;1,58E+14;URBANA;GUSTAVO GIMENEZ;2;1;1;1;2;7.75;1;1;6;2;0;2;0;12;2;2;0;2;1;0;18.5;1;2;2;21;2;5;70.25
PROGRAMACION;639;26/10/2020;4/12/2020;1,58E+12;URBANA;GUSTAVO GIMENEZ;2;2;1;2;2;9.25;2;2;12;2;0;2;0;12;2;2;0;2;1;0;19.75;2;2;2;25;2;5;83
PROGRAMACION;640;26/10/2020;4/12/2020;1,58E+12;URBANA;GUSTAVO GIMENEZ;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;1;0;21;2;2;2;25;2;5;85
PROGRAMACION;641;26/10/2020;4/12/2020;1,58E+14;URBANA;LA FLORESTA;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;1;0;21;2;2;2;25;2;5;85
PROGRAMACION;642;22/10/2020;5/12/2020;1,58E+12;URBANA;CENTRO;2;1;2;2;2;9.25;2;2;12;1;0;2;2;14;2;2;0;2;1;0;21;1;2;2;21;2;5;82.25
PROGRAMACION;643;17/10/2020;5/12/2020;1,58E+12;URBANA;LA PRADERA;2;2;2;2;2;10;2;2;12;2;2;2;0;15;1;2;0;2;2;0;21.5;2;2;2;25;2;5;88.5
PROGRAMACION;644;27/10/2020;5/12/2020;1,58E+12;URBANA;ALCARAVANES;2;2;2;2;2;10;1;2;9;2;2;2;0;12;1;2;0;2;2;0;21.5;2;2;2;25;2;5;74
PROGRAMACION;645;28/10/2020;5/12/2020;1,58E+12;URBANA;SIMON BOLIVAR;2;2;2;2;2;10;2;2;12;1;0;2;2;14;2;2;0;2;1;0;21;1;2;2;21;2;5;83
PROGRAMACION;646;26/10/2020;5/12/2020;1,58E+12;URBANA;GUSTAVO GIMENEZ;2;2;2;2;2;10;1;2;9;2;0;2;0;12;2;2;0;2;2;0;24;1;2;2;21;2;5;81
PROGRAMACION;647;27/10/2020;7/12/2020;1,58E+12;URBANA;CHAPINERO;2;2;1;1;2;7.75;2;2;12;1;0;1;0;6;1;2;0;2;2;0;20.25;2;2;2;25;2;5;76
PROGRAMACION;648;31/10/2020;7/12/2020;1,58E+12;URBANA;VALDEZ TAVERA;2;1;2;1;2;7.75;2;2;12;1;0;2;0;9;1;2;0;2;1;0;17.25;1;2;2;21;2;5;72
PROGRAMACION;649;31/10/2020;7/12/2020;1,58E+12;URBANA;VALDEZ TAVERA;2;1;2;1;2;7.75;1;2;9;1;0;2;0;9;1;2;0;2;1;0;17.25;1;2;2;21;2;5;69
SOLICITUD DEL I.;650;22/10/2020;7/12/2020;1,58E+13;URBANA;VENECIA;2;1;1;2;2;8.5;2;2;12;1;2;2;2;17;2;2;0;2;1;1;23;2;2;2;25;2;5;90.5
NO PRESENTA;651;24/10/2020;7/12/2020;1,58E+11;URBANA;EL BOSQUE;2;2;2;1;2;8.5;2;2;12;2;2;2;2;20;1;2;0;2;1;0;18.5;1;2;2;21;2;5;85
PROGRAMACION;652;24/10/2020;7/12/2020;1,58E+12;URBANA;ALCALA;2;1;2;1;2;7.75;1;1;6;1;0;1;0;6;1;1;1;2;1;0;16;2;1;2;20.5;2;5;61.25
NO PRESENTA;653;24/10/2020;7/12/2020;1,58E+12;URBANA;VENECIA;2;1;1;2;2;8.5;2;2;12;2;2;2;2;20;1;2;0;2;2;0;21.5;1;2;2;21;2;5;88
PROGRAMACION;654;26/10/2020;7/12/2020;1,58E+12;URBANA;VILLA DEL SOL;2;2;2;2;2;10;1;2;9;1;0;2;0;9;1;2;0;2;1;0;18.5;2;2;2;25;2;5;76.5
PROGRAMACION;655;26/10/2020;7/12/2020;1,58E+12;URBANA;UNIVERSITARIO;2;2;2;1;2;8.5;2;2;12;1;0;2;0;9;1;2;0;2;2;0;20.25;1;2;2;21;2;5;75.75
PROGRAMACION;656;26/10/2020;7/12/2020;1,58E+12;URBANA;GUSTAVO GIMENEZ;2;2;2;1;2;8.5;2;2;12;1;2;1;2;14;1;2;0;2;2;0;20.25;2;2;2;25;2;5;84.74
PROGRAMACION;657;22/10/2020;7/12/2020;1,58E+12;URBANA;MAGDALENA;2;2;2;1;2;8.5;1;2;9;2;2;2;0;15;1;2;0;2;1;0;17.25;1;2;2;21;2;5;75.75
PROGRAMACION;658;22/10/2020;7/12/2020;1,76E+11;URBANA;VILLA DEL SOL;2;2;1;2;2;9.25;2;2;12;2;0;2;0;12;1;2;0;2;2;0;21.5;2;2;2;25;2;5;84.75
PROGRAMACION;659;24/10/2020;7/12/2020;1,58E+12;URBANA;ALCALA;2;2;2;2;2;10;2;1;9;2;2;2;2;20;2;2;0;2;1;0;19.75;2;2;2;25;2;5;88.75
SEGUIMIENTO;660;27/11/2020;13/12/2020;1,58E+12;URBANA;VALDEZ TAVERA;2;1;2;2;2;9.25;2;2;12;2;0;1;0;9;1;2;0;2;1;0;18.5;1;2;2;21;2;5;74.5
SEGUIMIENTO;661;27/11/2020;13/12/2020;NO PRESENTA;URBANA;OLAYA HERRERA;2;2;2;1;2;8.5;2;2;12;2;0;1;0;9;1;2;0;2;2;0;21.5;1;2;2;21;2;5;77
PROGRAMACION;662;23/11/2020;13/12/2020;1,58E+12;URBANA;CHAPINERO;2;1;1;1;2;7;2;2;12;2;2;1;2;17;1;2;0;2;1;1;23.5;1;2;1;17;2;5;78.5
PROGRAMACION;663;23/11/2020;13/12/2020;NO PRESENTA;URBANA;LAS MARIAS;2;2;2;1;2;8.5;2;2;12;2;1;0;2;12.5;1;2;0;2;2;0;21.5;2;2;2;25;2;5;84.5
PROGRAMACION;664;23/11/2020;13/12/2020;NO PRESENTA;URBANA;LAS MARIAS;2;2;2;1;2;8.5;1;1;6;2;1;2;1;16;1;2;0;2;2;0;21.5;2;2;1;21;2;5;78
PROGRAMACION;665;7/11/2020;13/12/2020;1,58E+12;URBANA;LA ISLA;1;1;1;1;2;6;2;1;9;1;0;2;0;9;2;2;0;2;1;0;21;2;2;2;25;2;5;75
PROGRAMACION;666;7/11/2020;13/12/2020;NO PRESENTA;URBANA;LA ISLA;2;2;2;2;2;10;2;2;12;1;0;2;0;9;2;2;0;2;2;0;24;2;2;2;25;2;5;85
PROGRAMACION;667;4/12/2020;14/12/2020;1,58E+12;URBANA;VALDEZ TAVERA;2;2;2;1;2;8.5;2;2;12;2;0;1;0;9;2;2;0;2;1;0;19.75;1;2;2;21;2;5;75.25
PROGRAMACION;668;5/12/2020;14/12/2020;1,58E+12;URBANA;CHAPINERO;2;2;2;2;2;10;2;2;12;2;2;2;0;15;2;2;0;2;2;0;22.75;1;2;2;21;2;5;85.75
PROGRAMACION;669;4/12/2020;14/12/2020;1,58E+12;VEREDA;VANEGAS APOSENTOS;2;1;2;2;2;9.25;2;2;12;2;0;2;0;12;2;2;0;2;2;0;24;1;2;2;21;2;5;83.25
PROGRAMACION;670;4/12/2020;14/12/2020;1,58E+12;VEREDA;VANEGAS;2;2;2;1;2;8.5;2;2;12;2;0;2;0;12;2;2;0;2;1;0;19.75;2;2;2;25;2;5;82.25
PROGRAMACION;671;4/12/2020;14/12/2020;1,58E+11;VEREDA;VANEGAS;2;2;2;2;2;10;1;2;9;2;0;2;0;12;2;2;0;2;2;0;22.75;2;2;2;25;2;5;83.75
PROGRAMACION;672;4/12/2020;14/12/2020;1,58E+12;VEREDA;VANEGAS;2;2;2;1;2;8.5;1;2;9;2;0;1;0;9;2;2;0;2;2;0;22.75;1;2;2;21;2;5;75.25
PROGRAMACION;673;4/12/2020;14/12/2020;1,58E+12;URBANA;LIBERTADOR;2;1;2;2;2;9.25;1;2;9;2;1;2;1;16;2;2;0;2;1;0;21;1;2;2;21;2;5;81.25
PROGRAMACION;674;5/12/2020;14/12/2020;1,58E+11;VEREDA;VANEGAS;2;2;2;1;2;8.5;1;2;9;2;0;2;0;12;2;2;0;2;1;0;21;2;2;2;25;2;5;80.5
PROGRAMACION;675;5/12/2020;14/12/2020;1,58E+12;VEREDA;VANEGAS;2;2;2;2;2;10;1;2;9;2;0;2;0;12;2;2;0;2;2;0;22.75;2;2;2;25;2;5;83.75
PROGRAMACION;676;6/12/2020;14/12/2020;1,58E+12;URBANA;SUGAMUXI;2;2;2;2;2;10;2;2;12;2;0;1;0;9;1;2;0;2;2;0;21.5;1;2;2;21;2;5;78.5
PROGRAMACION;677;6/12/2020;14/12/2020;1,58E+12;URBANA;SUGAMUXI;2;2;2;1;2;8.5;2;2;12;2;0;2;0;12;2;2;0;2;1;0;21;1;2;2;21;2;5;79.5
PROGRAMACION;678;6/12/2020;14/12/2020;1,58E+12;URBANA;SUGAMUXI;2;2;2;2;2;10;1;2;9;2;0;2;0;12;2;2;0;2;1;0;21;2;2;2;25;2;5;82
PROGRAMACION;679;6/12/2020;14/12/2020;1,58E+12;VEREDA;VANEGAS;2;1;2;1;2;7.75;1;2;9;2;0;2;0;12;2;2;0;2;2;0;22.75;2;2;2;25;2;5;81.5
NO PRESENTA;680;4/12/2020;14/12/2020;1,58E+12;VEREDA;VANEGAS;2;2;2;2;2;10;1;2;9;2;0;2;0;12;2;2;0;2;1;0;19.75;2;2;2;25;2;5;80.75
PROGRAMACION;681;4/12/2020;14/12/2020;1,58E+12;VEREDA;VANEGAS;2;2;1;1;2;8.5;2;2;12;2;0;2;0;12;2;2;0;2;1;0;21;2;2;2;25;2;5;83.5
PROGRAMACION;682;5/12/2020;14/12/2020;1,58E+12;VEREDA;VANEGAS;2;1;2;1;2;7.75;2;2;12;2;0;1;0;9;2;2;0;2;1;0;21;1;2;2;21;2;5;75.75
PROGRAMACION;683;4/12/2020;14/12/2020;1,58E+12;VEREDA;VANEGAS;2;1;1;2;2;8.5;2;2;12;2;0;1;0;9;2;2;0;2;1;0;21;1;2;2;21;2;5;76.5
PROGRAMACION;684;4/12/2020;14/12/2020;NO PRESENTA;VEREDA;VANEGAS;1;1;2;1;2;6.75;1;2;9;1;0;2;0;9;1;2;0;2;1;0;17.25;1;2;2;21;2;5;68
PROGRAMACION;685;25/11/2020;16/12/2020;1,58E+12;URBANA;MANANTIAL;2;1;2;2;2;9.25;2;1;9;2;0;2;0;12;2;2;0;2;1;0;21;1;2;2;21;2;5;77.25
PROGRAMACION;686;25/11/2020;16/12/2020;1,58E+14;URBANA;VALDEZ TAVERA;2;2;2;2;2;10;2;2;12;0;1;2;0;7.5;1;2;0;2;2;0;21.5;2;2;2;25;2;5;81
PROGRAMACION;687;14/04/2020;16/12/2020;1,58E+12;URBANA;LA PRADERA;2;2;2;1;2;8.5;2;2;12;2;1;2;2;18.5;2;2;0;2;2;2;26.75;1;1;2;16.5;2;5;87.25
PROGRAMACION;688;15/04/2020;16/12/2020;1,58E+13;URBANA;SANTA CATALINA;1;1;1;1;2;6;1;2;9;2;2;2;1;17.5;2;2;0;2;1;1;21.75;1;1;1;12.5;1;2.5;69.25
PROGRAMACION;689;21/04/2020;16/12/2020;1,58E+13;URBANA;EL CORTEZ;2;2;1;2;2;9.25;2;2;12;2;2;2;2;20;1;2;0;2;1;1;20.5;1;2;2;21;2;5;87.75
PROGRAMACION;690;14/04/2020;16/12/2020;1,58E+14;URBANA;VALDEZ TAVERA;2;2;1;2;2;10;2;2;12;2;2;1;2;17;2;2;0;2;1;2;23.75;1;1;2;16.5;2;5;84.25
PROGRAMACION;691;15/04/2020;16/12/2020;1,58E+14;URBANA;UNIVERSITARIO;2;1;1;2;2;8.5;2;2;12;2;1;1;1;13;1;2;0;2;1;1;19.25;1;1;2;16.5;2;5;74.25
PROGRAMACION;692;14/04/2020;16/12/2020;1,58E+14;URBANA;SAN ANDRESITO;2;2;1;2;2;9.25;2;2;12;2;2;2;2;20;2;2;0;2;1;1;21.75;1;1;2;16.5;2;5;84.5
NO PRESENTA;693;13/04/2020;16/12/2020;1575990080569/1;URBANA;SANTA INES;2;1;2;1;1;6.75;2;2;12;2;1;2;2;18.5;2;1;1;2;1;1;20.5;1;1;2;16.5;2;5;79.25
PROGRAMACION;694;13/04/2020;16/12/2020;157599002766962/1;URBANA;SANTA INES;2;1;2;2;2;9.25;2;2;12;2;2;2;2;20;2;2;0;2;2;1;24.75;1;1;1;12.5;2;5;83.5
PROGRAMACION;695;7/04/2020;16/12/2020;1,58E+14;URBANA;SAN MARTIN CENTRO;2;2;2;2;2;10;1;2;9;2;2;2;2;20;2;2;0;2;1;2;25;1;2;2;21;2;5;90
PROGRAMACION;696;20/04/2020;16/12/2020;15759826000361/0;URBANA;CENTRO;2;1;1;2;2;8.5;1;2;9;2;2;2;1;17.5;1;2;0;2;1;1;20.5;2;1;1;16.5;2;5;77
PROGRAMACION;697;13/04/2020;16/12/2020;15759900276962/1;URBANA;LAGUITO;2;2;2;1;1;7.5;1;2;9;2;2;2;2;20;2;2;0;2;1;2;25;1;1;2;16.5;2;5;83
PROGRAMACION;698;6/04/2020;16/12/2020;15759900276962/1;URBANA;CHAPINERO;2;1;2;2;2;9.25;2;2;12;2;2;2;2;20;2;2;0;2;2;2;28;2;2;2;25;2;5;99.25
PROGRAMACION;699;13/04/2020;16/12/2020;1,58E+14;URBANA;EL RECREO;2;2;2;1;2;8.5;2;2;12;2;2;2;2;20;2;2;0;2;2;2;28;2;1;2;20.5;2;5;94
PROGRAMACION;700;17/11/2020;16/12/2020;1,58E+12;URBANA;LA CASTELLANA;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;2;0;24;2;2;2;25;2;5;88
PROGRAMACION;701;9/12/2020;30/12/2020;NO PRESENTA;URBANA;VALDES TAVERA;2;2;2;1;2;8,5;1;2;9;2;0;1;0;9;1;2;0;2;1;0;18,5;2;2;2;25;2;5;75
PROGRAMACION;702;9/12/2020;30/12/2020;1,58E+12;URBANA;VALDES TAVERA;2;2;2;2;2;10;2;2;12;2;0;1;0;9;1;2;0;2;1;0;18,5;2;2;2;25;2;5;79,5
PROGRAMACION;703;9/12/2020;30/12/2020;NO PRESENTA;URBANA;LIBERTADOR;2;2;2;1;2;8,5;2;2;12;2;0;1;0;9;1;2;0;2;2;0;21,5;2;2;2;25;2;5;81
PROGRAMACION;704;9/12/2020;30/12/2020;NO PRESENTA;URBANA;LIBERTADOR;2;1;2;2;2;9,25;2;2;12;2;1;1;1;13;1;2;0;2;1;0;18,5;2;2;2;25;2;5;82,7
PROGRAMACION;705;7/12/2020;30/12/2020;NO PRESENTA;URBANA;PRADO NORTE;2;2;2;1;2;8,5;2;1;9;2;0;1;0;9;1;2;0;2;2;0;21,5;1;1;2;16,5;2;5;69,5
PROGRAMACION;706;7/12/2020;30/12/2020;NO PRESENTA;URBANA;PRADO NORTE;2;2;2;1;2;8,5;1;2;9;2;0;2;0;12;1;2;0;2;2;0;21,5;1;2;2;21;2;5;77
PROGRAMACION;707;26/08/2020;30/12/2020;15759435524;URBANA;MANANTIAL;2;2;2;1;2;8,5;2;2;12;1;0;1;0;6;2;2;0;2;1;0;21;2;2;2;25;2;5;77,5
PROGRAMACION;708;14/12/2020;30/12/2020;1,58E+12;URBANA;MANITAS;2;1;2;2;2;9,25;2;2;12;1;0;2;0;9;2;2;0;2;2;0;24;1;2;2;21;2;5;80,25
PROGRAMACION;709;14/12/2020;30/12/2020;1,58E+12;URBANA;MANANTIAL;1;2;2;1;1;6,5;2;2;12;1;0;2;0;9;2;2;0;2;2;0;24;1;2;2;21;2;5;77,5
PROGRAMACION;710;14/12/2020;30/12/2020;1,58E+14;URBANA;NO PRESENTA;2;1;1;2;2;8,5;2;2;12;1;0;1;0;6;2;2;0;2;2;0;24;2;2;2;25;2;5;80,5
PROGRAMACION;711;16/12/2020;30/12/2020;NO PRESENTA;URBANA;VANEGAS;2;2;1;1;2;7,75;1;2;9;2;1;2;1;16;2;2;0;2;1;0;19,75;1;1;2;16,5;2;5;74
PROGRAMACION;712;15/12/2020;30/12/2020;1,58E+12;URBANA;PRADO NORTE;2;2;2;2;2;10;1;2;9;2;2;1;2;17;1;2;0;2;2;0;21,5;1;2;2;21;2;5;83
PROGRAMACION;713;15/12/2020;30/12/2020;1,58E+11;URBANA;PRADO NORTE;2;2;2;1;2;8,5;2;2;12;2;0;2;0;12;1;2;0;2;1;0;18,5;1;2;2;21;2;5;77
PROGRAMACION;714;14/12/2020;30/12/2020;NO PRESENTA;URBANA;PRADO NORTE;2;2;2;1;2;8,5;2;1;9;2;0;2;2;17;1;2;0;2;1;0;18,5;1;1;2;16,5;2;5;74,5
PROGRAMACION;715;10/12/2020;30/12/2020;1,58E+12;URBANA;NO PRESENTA;2;2;2;2;2;10;2;2;12;1;0;2;0;9;2;2;0;2;2;0;24;2;2;2;25;2;5;85
PROGRAMACION;716;9/12/2020;9/12/2020;1,58E+12;URBANA;SUGAMUXI;2;1;2;1;2;7,75;2;1;9;1;0;1;0;6;2;2;0;2;1;0;21;2;2;2;25;2;5;73,7
PROGRAMACION;717;21/09/2020;N/R;1,58E+12;URBANA;LAS MARIAS;2;2;1;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;1;0;21;1;2;2;21;2;5;81
PROGRAMACION;718;28/10/2020;N/R;1,58E+12;URBANA;SIMON BOLIVAR;2;2;2;2;2;10;2;2;12;2;0;2;0;12;1;2;0;2;1;0;18,5;2;1;2;20,5;2;5;78
PROGRAMACION;719;21/09/2020;N/R;1,58E+12;URBANA;LAS MARIAS;2;1;1;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;1;0;19,75;1;2;2;21;2;5;79,75
PROGRAMACION;720;18/09/2020;N/R;1,58E+12;URBANA;EL DURAZNO;2;2;2;2;2;10;2;2;12;2;0;2;0;12;2;2;0;2;2;0;21;2;2;2;25;2;5;85
PROGRAMACION;721;21/09/2020;N/R;1,58E+12;URBANA;LAS MARIAS;2;1;1;1;2;7;2;2;12;2;0;1;0;9;2;2;0;2;1;0;19,75;2;2;2;25;2;5;77,75
PROGRAMACION;722;21/09/2020;N/R;1,58E+14;URBANA;LAS MARIAS;2;2;2;1;2;8,5;2;2;12;2;2;2;2;20;2;0;2;2;0;2;24;2;2;2;25;94,5;5;
